fitness_gain,fatigue_gain,fitness_decay,fatigue_decay
2.5415188675775853,3.2729186728506625,15.85,7.89
2.344385502570428,3.2818767338413117,16.59,7.95
2.291214800952823,3.0500312585939686,13.8,6.98
2.3327366952121067,2.9541303422588556,15.23,8.51
2.5208931415683993,3.307751933128673,17.54,9.45
2.535291644130295,3.2956833791785836,16.44,8.68
2.5354098814303785,3.4188952155669847,15.78,8.16
2.4955380231602518,3.292003488608883,14.35,7.32
2.5226035401365303,3.2500480444492825,14.0,7.02
2.357396978326165,3.0389009671284266,15.52,8.25
2.2992250577750695,3.0996438523521226,17.27,8.31
2.4216024461603722,3.1776157283824005,15.66,8.41
2.525627628508446,3.311296578701921,16.77,8.87
2.4683284402311516,3.296340018269942,16.05,8.49
2.4444220681449416,3.236943427861381,18.76,9.64
2.554605707963368,3.1790372927466275,16.14,9.12
2.4596937487684296,3.2502496713293647,16.01,8.67
2.4917725205483694,3.1811193471673733,14.95,7.97
2.3589959972827628,3.0874104217541367,15.34,8.01
2.468183951197086,3.2169555790221525,15.94,8.77
2.4357863820161443,3.272586462390567,18.03,9.44
2.493258947960081,3.2481859357922565,17.67,9.66
2.4954388865452817,3.1902468553283376,14.27,7.75
2.532557965634016,3.2551935956840645,13.47,6.84
2.3379936939741297,3.197607525511805,16.83,8.61
2.4550808454568527,3.175460643653326,15.06,8.23
2.3113121329948263,3.146030705905946,16.47,8.59
2.4324537965699875,3.1053961266800227,15.94,8.78
2.4013708933958258,3.1624490735218704,16.03,7.93
2.575356005675984,3.3522651526195233,14.63,7.53
2.397750407762976,3.044335742397564,16.5,8.78
2.4789848818907187,3.1105812470307557,13.34,7.25
2.4697200563378825,3.1897591391042597,15.88,8.47
2.325917343250511,3.1437390075539535,17.07,8.56
2.5192538687950696,3.2021849409160654,14.83,8.13
2.498687856235549,3.2389636983133325,15.01,8.87
2.27991805128668,3.017546914905139,16.28,8.23
2.5095565238481568,3.1840383212480727,15.84,9.14
2.42840268344433,3.348222000353137,15.02,7.42
2.360894424999126,3.213358855030265,14.43,6.96
2.3659189757782406,3.1605046783209367,17.78,9.21
2.4498004674376332,3.2623952168764947,16.92,8.76
2.3583292377608327,2.9627976397182736,14.56,7.75
2.3725475030236653,3.092850221252381,16.43,8.64
2.3200703377732257,2.983181281673647,15.36,8.48
2.5204727368000137,3.3266650270789877,14.46,7.62
2.294957821226074,3.079954588349165,16.39,8.4
2.4153615605746754,3.092290321065603,15.43,8.46
2.4657474530071037,3.1432698773222256,14.86,7.89
2.4598306925073126,3.2004627266020886,16.31,8.63
2.5810033372900345,3.3678268176381803,15.65,7.95
2.3627049618397677,3.058414555425754,16.77,9.08
2.3950046492957613,3.2695977569424004,16.82,8.32
2.5008182299537736,3.3759401840976966,16.14,8.13
2.483618458341704,3.3127767055517956,15.43,7.82
2.3771394345951107,3.3020056458566076,17.85,8.54
2.3875839489308652,3.2076680183583197,16.56,8.85
2.345241020608397,3.136296884689253,16.23,8.3
2.4580301557246456,3.2060203649228436,16.27,7.86
2.516564854406012,3.109541134496169,14.57,8.28
2.2856041889193603,3.14596631891313,16.95,8.64
2.4718475532865605,3.3631388018021586,17.02,8.41
2.556282660651822,3.2448601740592675,15.58,8.4
2.5234466194966583,3.122120179869173,15.52,8.83
2.404178830762427,3.1079659457191813,15.14,8.28
2.3275967272153006,3.110928774872877,16.88,9.33
2.4462720751230056,3.1423043374902675,15.93,8.34
2.3508699029473696,3.201443064923045,18.15,9.11
2.4383128391044795,3.2493556062925752,16.27,8.04
2.4261293947573064,3.110875370522003,15.69,9.01
2.371937486455488,3.1556224885396604,15.93,8.33
2.441348678799231,3.1374430693417237,15.32,8.17
2.247160961357885,3.1019711416939084,18.02,8.96
2.453654217719203,3.1637663848642914,16.86,8.47
2.311337599129132,3.0467685409287975,15.89,8.2
2.5131859150944535,3.233245598356071,12.84,6.99
2.4281209131239834,3.197859173606174,16.9,9.21
2.543651526497594,3.1979448048096306,15.17,8.21
2.265334579717265,3.0990103980410812,18.87,9.5
2.5361282599426325,3.214961893934639,15.69,8.16
2.525324112379708,3.2249498464295483,15.53,8.45
2.4724124204893996,3.339888247422997,15.88,7.67
2.4843045264599235,3.205603766779828,15.36,8.18
2.4363626850157445,3.098870566203839,15.28,8.23
2.4947386636902475,3.201141317737202,16.61,9.21
2.4186147737121213,3.160118094095031,16.0,7.94
2.5733925700093305,3.3572020846569983,15.74,8.72
2.568196429381536,3.3424012827809846,14.85,8.09
2.397989421039249,3.1550420837859776,16.11,8.36
2.3946925865554394,3.201791355556639,19.06,9.88
2.526111972231606,3.254955031049543,14.37,7.51
2.4985648071295388,3.156955279888715,15.81,8.75
2.4617354181017914,3.361969730115056,16.49,8.01
2.425804360191228,3.2086559533144303,17.06,9.24
2.5334077028366817,3.1773087981403503,16.84,8.76
2.3028453867627623,3.121499081820943,16.32,8.06
2.4549286220048487,3.228403246004608,15.39,7.86
2.543755128730205,3.2460140480187283,14.84,8.28
2.327378598725022,3.1479177874970103,16.29,8.29
2.4022835213313987,3.2554212449393525,14.55,6.76
2.304182492954396,3.1548887700177217,17.27,9.17
2.4216230412468636,3.0890268934518503,16.15,8.53
2.46599580752244,3.2498852807186633,14.39,6.68
2.466616114273408,3.303103733696436,14.92,7.15
2.4370149249952267,3.1904572553014945,16.51,9.06
2.5514572822577186,3.324051121027691,14.91,7.98
2.5804558493495766,3.162837425624113,14.51,8.31
2.399888866460551,3.2820903064511815,16.64,8.22
2.417927182198169,3.170609259934233,13.7,6.77
2.3701190788266846,3.248562714637073,17.63,8.83
2.4709526176427286,3.2775821317913056,15.57,8.19
2.3647186980219996,3.2462872843270874,15.17,7.24
2.410470701587615,3.2746299806464867,15.99,7.97
2.3371601621726468,3.119696578457356,15.49,7.91
2.3974339769432613,3.262854485512528,16.49,8.61
2.448758507190316,3.2417964207455423,17.68,9.13
2.468955611896248,3.158660192074298,13.8,7.05
2.5443642477320534,3.3097229608592964,16.07,9.15
2.432463189266655,3.260457551467699,15.27,8.0
2.4016783317852957,3.1420966617238175,15.44,7.68
2.584134909944971,3.3710531126653844,16.18,8.78
2.4224497786422146,3.27369335124804,16.53,8.99
2.408776382673179,3.1186567261213263,14.92,8.0
2.422792566983512,3.2927900608240193,16.88,8.63
2.330130924641807,3.1219924450429475,15.69,8.21
2.4429154285801022,3.3089199301925523,15.63,7.93
2.2578565754839124,3.0982378027206723,14.56,7.16
2.2568713381245065,3.0928583718669027,15.85,8.08
2.37196321382623,3.2146683477644262,16.0,8.45
2.5451385019556554,3.143630677264544,15.25,8.85
2.4654093563264206,3.268522274343026,14.79,7.47
2.513277972283126,3.284909917010256,15.04,7.49
2.4120778584819154,3.0989823109156283,15.41,8.23
2.4133403455595257,3.151053552210503,16.45,8.75
2.4563263681558287,3.255665486635097,14.65,7.25
2.390785293257683,3.2070927602621673,17.67,9.3
2.5102423062218877,3.215369867400613,14.57,7.28
2.4442436353736046,3.234871492072507,14.67,7.2
2.381012135577916,3.1305652625180316,15.75,7.84
2.352097899231571,3.137928283305368,16.13,8.58
2.461690676243472,3.2714169260799504,15.49,8.13
2.4335943748511704,3.220016557846227,15.22,8.04
2.555180159038297,3.319318383679694,14.23,7.62
2.493370395084642,3.2147981356152213,15.33,8.01
2.4372033230801806,3.1914762800149252,15.24,8.02
2.3484918291888093,3.2571375306131234,16.4,8.63
2.3917904533362044,3.2093048691358184,15.51,7.67
2.354522663875089,3.1576719276170966,15.32,7.93
2.360911209604804,3.1253032636775147,16.99,9.66
2.4743515430208745,3.2915208287414908,13.76,6.75
2.5101428761392506,3.3262806840514254,14.64,7.96
2.504622829777112,3.2699803410375803,14.8,7.91
2.472338938831547,3.1510550946548426,16.77,8.72
2.502393347076458,3.2915504745463857,15.79,8.62
2.5108348098123896,3.2453167926811837,15.16,7.58
2.4633673753868632,3.2375920274753067,15.93,8.9
2.4766582102582073,3.230467206862021,17.61,9.34
2.4750076245462025,3.3014039483567954,15.02,7.35
2.4655559358667825,3.276121893088536,15.37,7.94
2.357347970890276,3.093148306729889,16.11,8.65
2.367147645697649,3.1786211690548343,14.85,7.39
2.3677105577570017,3.195069804951255,14.7,7.4
2.446316644311078,3.356791547174325,17.32,9.0
2.4934044973954173,3.406466890373955,14.31,6.65
2.522780057071018,3.367328029059499,14.29,7.02
2.5316632641572934,3.4352008170590964,16.88,8.44
2.381873495997649,3.2386140845336193,14.57,6.86
2.461776669372835,3.2438169280795095,15.88,8.07
2.4446237765165724,3.163439481071011,15.55,7.99
2.438530847246126,3.1561168896083664,15.16,8.63
2.4375760985203456,3.313276318120284,16.01,8.51
2.4826246329991672,3.2038589861642164,15.65,8.75
2.3849019288455304,3.258464654402938,15.47,7.76
2.3900142645984577,3.2321579759355576,14.98,7.04
2.479316299684501,3.1602176074748924,14.96,7.92
2.3082431468324325,3.077472976266874,14.41,7.67
2.4120487359930194,3.15542252753885,14.87,7.17
2.4887049048175376,3.157608500836979,15.82,7.97
2.596901590045077,3.3700140811822052,17.04,9.46
2.4878007024449142,3.2556742460815213,14.9,7.8
2.3664963024001806,3.15328835502322,15.16,7.92
2.2956007396143763,3.044626394966579,15.23,7.59
2.5044410990729875,3.2268561846259587,16.73,9.55
2.4294271994710215,3.2301548589452245,15.95,8.84
2.3160721473094745,3.2264088170019822,15.7,7.57
2.336946579500159,3.17581901585152,16.68,8.94
2.4154646068000845,3.2262692663709576,15.23,7.87
2.316746128671987,3.2003857948673224,16.09,8.07
2.376056547970654,3.235289967477075,17.0,8.82
2.4698225437793027,3.19578934347154,15.9,8.53
2.3556339612339854,3.049123860826518,14.4,7.27
2.5127674205275294,3.2084794647209676,15.99,9.02
2.4439398622581123,3.1453334910166046,15.63,8.24
2.4612866278364747,3.2144634080660643,13.93,6.82
2.3862123412639944,3.119524561523537,15.16,7.87
2.529526325771709,3.0724477908875745,14.95,8.53
2.442141799402625,3.2671919887508585,15.48,7.95
2.480028191763775,3.2843411870264974,17.75,9.44
2.3645859189783662,3.243466370418797,16.93,8.96
2.5326412654151427,3.2904498295759703,14.26,7.9
2.408187265763526,3.108043335873796,16.37,8.99
2.414145331896505,3.1379433586293146,13.31,7.13
2.485560761395737,3.195425127208174,16.61,9.09
2.311689988893134,3.100674548296775,15.71,8.19
2.405888414525763,3.191241711492633,15.19,8.01
2.4875902641383707,3.2674321933216466,15.48,7.9
2.3523239289050313,3.097556699118203,15.57,7.9
2.554056830820447,3.232685688737108,14.59,7.51
2.3905193736147075,3.1001510208115803,15.25,7.91
2.4597581459073212,3.292957718638003,17.12,8.67
2.4403563149995247,3.231953305732247,15.43,7.87
2.353898694564648,3.192431507708542,15.2,7.48
2.3044550731404585,3.169471561508252,16.95,8.72
2.4179403443029175,3.2002222042813755,15.7,8.05
2.4799974180084527,3.307083222845254,14.28,7.13
2.364259514671037,3.111741613158825,14.8,7.81
2.405633081447084,3.2795171820802214,18.16,9.65
2.484640212124094,3.1759723483518725,16.37,9.3
2.4855533306107427,3.20873450793352,14.72,7.41
2.4552160816037922,3.1498966694832706,15.94,9.23
2.2633805251265624,3.1025967287199423,16.53,8.65
2.585010486333257,3.3978619297884762,16.35,9.02
2.4103479941601478,3.191421042229028,15.14,7.58
2.4243138530944854,3.1103502908824048,13.75,7.49
2.4892965590133302,3.182492516041849,15.9,8.16
2.425876434188529,3.179263795352374,16.31,8.14
2.408256386967434,3.183618591280971,15.62,7.68
2.5428354301278366,3.2469432280635058,16.0,8.71
2.3622770058999008,3.109261229557157,15.6,8.46
2.529545309093355,3.211984404642875,13.71,7.5
2.3860293245571698,3.2034522464867745,14.35,7.3
2.5012707201017,3.178945732215615,15.7,9.06
2.5578268270262563,3.342150153673066,14.43,8.03
2.4785581865186317,3.2504409243550727,15.81,8.02
2.4604301420016177,3.1304998613002506,15.2,8.68
2.4574231617088116,3.165976225570655,16.53,8.11
2.44898216312885,3.175328041815973,16.79,8.51
2.414882960163384,3.100627735583641,15.06,8.59
2.327644865898347,3.1030419568630743,13.7,7.12
2.5378045080621,3.249720156895799,14.53,7.84
2.415637156978921,3.2628137332635827,16.59,8.52
2.5075829678185633,3.201935922530152,13.84,7.45
2.2945120484642985,3.199053201037529,16.78,7.89
2.3359429376976157,3.245526950338166,17.81,8.54
2.4129223776075133,3.1824157809061164,17.37,8.97
2.4615737829628883,3.260356435772783,16.48,8.54
2.475051847282189,3.2476256773202774,15.95,8.36
2.4018841352735687,3.14028041269618,15.94,8.06
2.4660781191443357,3.260725930170285,16.81,8.28
2.5236632822793523,3.122515910327719,11.9,7.03
2.4451602610362513,3.3253451238448486,15.97,8.02
2.5452741017452416,3.356915824837782,14.46,7.62
2.5983404003419572,3.3775480897852357,14.82,8.2
2.469410045405998,3.2075670146945003,16.62,8.76
2.5419889526095454,3.329137752763087,13.88,7.16
2.377098543982309,3.2380365303943357,17.0,8.48
2.430529037094628,3.2492960522277907,15.83,8.6
2.4260006552914257,3.1562395519325976,14.54,7.84
2.5176264261516117,3.2944190662098753,14.38,7.57
2.2275650102464213,3.007491770909715,17.46,8.78
2.4518157481646785,3.243692283263282,15.18,8.13
2.493560716816242,3.184261448819933,15.05,8.13
2.364695086214047,3.1418161185597615,13.27,7.04
2.431686263928311,3.176285793882576,15.43,8.34
2.370430050691262,3.0480812029371065,15.01,8.22
2.6061675402661644,3.412914673816619,14.66,7.46
2.5107269650256745,3.1576248276281347,16.0,8.87
2.3311663957984172,3.0792875803582325,15.18,8.1
2.357479000052254,3.0426884188203895,15.1,7.75
2.39470973007468,3.1364658311251077,14.8,7.77
2.1817329559847884,2.8539963355072784,15.56,7.75
2.4699136809175966,3.1789968738171566,15.71,8.47
2.448021856493541,3.338509005805234,15.65,7.35
2.387851653145739,3.194458862835624,15.26,7.92
2.3654973040797076,3.225154018831574,15.86,8.22
2.290261241272973,3.1821147419503792,16.7,8.08
2.3704790713255335,3.1443741773646057,16.55,8.53
2.520136639256487,3.2220692001325664,13.7,7.38
2.379652506860321,3.1181230568101603,13.97,7.45
2.5412401992959808,3.268456498442708,13.64,7.18
2.294423664156178,3.0793357774847125,14.46,7.48
2.4880857729251296,3.1787192040030305,15.26,8.7
2.5138853365965055,3.2499224925412697,15.04,8.13
2.397057669412293,3.2509302662835324,17.11,8.8
2.5591401728694203,3.2766361268342092,15.8,8.53
2.3923159745946982,3.2041138165562097,17.4,8.77
2.457734141246797,3.1091563448111987,14.71,7.88
2.4841727590701765,3.1834523879220575,14.54,7.75
2.4501748986441796,3.247967963192952,15.02,7.86
2.3346488153588862,3.079268227324858,16.42,8.69
2.43225627493778,3.1159867356664925,14.68,8.04
2.4203651017943404,3.335186379870964,18.41,9.65
2.414606031465878,3.114967195934322,16.6,9.27
2.4063143651210748,3.0827506725511182,15.88,8.48
2.3811953191831607,3.1504659242021154,16.38,8.31
2.530744208820571,3.23849045563154,17.04,9.45
2.519989833793991,3.292374639282687,14.05,7.38
2.3700812683765147,3.1881929910791715,14.98,7.38
2.370251844562273,3.0915867361541185,16.38,9.03
2.3626681209391056,3.084894147237609,15.18,7.64
2.391880377995365,3.3636124781888803,14.57,7.07
2.337649455562111,3.1358130212100472,15.86,7.74
2.4222984536328607,3.144986693948856,14.41,7.89
2.531421920953218,3.1516423563423164,15.81,8.65
2.442627499702988,3.1688462300303337,17.91,9.5
2.4473045748836646,3.1567030495336157,15.86,8.72
2.5043114963811046,3.198660072782813,14.03,7.3
2.3663364910352853,3.147421359241479,15.76,7.78
2.361746545567553,3.192522091515481,16.01,8.09
2.494026740962644,3.2034463746657913,15.55,7.9
2.459591044797958,3.215514067434957,13.42,6.89
2.4250207364535794,3.1709342722956553,17.23,8.93
2.3840542729230214,3.2130281396197167,13.5,6.81
2.4361836656268334,3.1879912912370445,15.55,7.96
2.298707514429523,3.1263287877063473,16.36,8.68
2.351459747844499,2.99294558232338,14.25,8.17
2.4384094473667117,3.3087510205822563,14.36,6.69
2.5038097455094386,3.294481824890242,15.81,8.37
2.4857791713702286,3.3267415247962115,15.68,7.94
2.4742326456962123,3.3204572533163175,16.58,8.28
2.426730972093777,3.187839851691798,14.3,7.26
2.4885533217866316,3.2787682778825005,15.07,8.19
2.467544137806917,3.297012493790472,13.82,7.88
2.3823251206979035,3.172142659743928,13.02,6.12
2.3750499574776045,3.1553433661469628,16.29,8.3
2.371741878745078,3.1234173558328466,15.79,8.36
2.3454916756714685,3.2413744606953316,16.51,8.24
2.4731382524917493,3.237621584440832,15.11,7.92
2.447881110754482,3.098277562198124,15.88,9.25
2.452158575970287,3.137528597072148,14.2,7.3
2.4794579662398477,3.269760535015714,16.2,8.21
2.565508192221618,3.2795327301683197,15.77,8.54
2.358367961294446,3.1741134766239325,15.7,7.51
2.429562977864969,3.202339349027328,14.58,7.03
2.367749678281514,3.1276238057938808,15.94,8.37
2.5238376159225315,3.2894878784330683,14.3,7.56
2.4098108719947247,3.086704597904321,16.15,9.12
2.3659395253212216,3.0617007926630624,17.51,9.59
2.423729591268898,3.2933044771815876,14.78,7.24
2.5354725109828493,3.3362188773888026,14.52,7.96
2.2823040447895053,2.999520609919709,13.53,6.77
2.40569837700465,3.135853648318077,15.19,8.01
2.2723551483084,3.034386367074836,15.33,7.28
2.4468125681881085,3.1647153084666684,14.04,7.51
2.354053747745938,3.0549103845540726,15.61,8.48
2.573847430711558,3.2525497157972296,17.19,10.35
2.402947581196385,3.1179044937523783,14.88,7.94
2.5201277769058192,3.3162299149962178,14.67,7.9
2.4197721203852747,3.2634456538562087,15.42,7.7
2.473021890175399,3.2871509363486116,15.46,8.08
2.4644097783443493,3.230630367065469,15.08,8.2
2.4449965758596846,3.2321378575135027,16.25,8.2
2.3971027332321926,3.181449777100178,17.13,9.24
2.486375705368905,3.2293090218435423,15.33,8.09
2.3848667056127164,3.2098763337732574,16.73,8.82
2.318434440136674,3.1354703672515645,15.75,7.97
2.5496107582098766,3.259489839608344,14.72,8.03
2.466783119650219,3.294946929242306,17.02,9.11
2.442891122278876,3.1883635202716083,15.89,9.08
2.3798327167592968,3.156331412760599,16.49,8.7
2.5362444335458,3.221197307975509,15.42,8.3
2.476311486185553,3.3313323323678308,16.96,8.37
2.4970368017374067,3.274415271495629,16.21,8.84
2.3929141908821343,3.183280413258725,17.13,9.01
2.5440390326638656,3.3772948908904885,15.72,8.07
2.488623233636942,3.2766203070236215,15.51,8.12
2.4823257665823277,3.1754975323484342,14.67,7.92
2.559781845341556,3.2787237467671524,14.4,7.51
2.568148680874222,3.261206789789304,17.25,9.39
2.4050747826116594,3.0903704443197157,15.43,8.79
2.5024964542355077,3.2938252417397167,15.49,8.47
2.4606586486993858,3.219481833311542,16.76,9.14
2.390685301606403,3.2643480380651546,18.24,9.03
2.4286993828711734,3.3443433798554647,16.31,8.26
2.4666662522162155,3.2015422827368174,13.49,7.21
2.347334799016269,3.171596695562468,17.52,8.38
2.4734173291386594,3.243584464016895,15.65,8.52
2.391721178799453,3.2781689197212915,15.8,7.84
2.368621857973986,3.1033366726698652,15.01,7.78
2.470900881655982,3.331653723517933,16.89,8.29
2.3134775747783967,3.1513516674529893,15.1,7.28
2.410795346674761,3.2256942057654086,17.08,8.46
2.4938066448198173,3.1713286345585026,15.73,8.5
2.4452041286765347,3.1985107982810996,15.76,8.14
2.4533859782947496,3.19607636270289,13.9,7.28
